Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sub_Category,Ship_Mode,Postal_Code,Product_Name
305,CA-2015-144253,04-05-2015,09-05-2015,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864,Furnishings,Second Class,10024,Electrix 20W Halogen Replacement Bulb For Zoom-In Desk Lamp
307,CA-2014-111003,01-06-2014,06-06-2014,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208,Binders,Standard Class,8701,"Gbc Clear Cover, 8-1/2 X 11, Unpunched, 25 Covers Per Pack"
308,CA-2014-111003,01-06-2014,06-06-2014,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868,Art,Standard Class,8701,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
318,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568,Chairs,Standard Class,10024,Dmi Arturo Collection Mission-Style Design Wood Chair
319,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0,1995.99,Machines,Standard Class,10024,Canon Imageclass Mf7460 Monochrome Digital Laser Multifunction Copier
320,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,6,0,80.0226,Phones,Standard Class,10024,Panasonic Kx-Ts550
321,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6,Accessories,Standard Class,10024,Netgear N750 Dual Band Wi-Fi Gigabit Router
322,CA-2014-164973,04-11-2014,09-11-2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0,13.071,Storage,Standard Class,10024,"Trav-L-File Heavy-Duty Shuttle Ii, Black"
326,CA-2017-153339,03-11-2017,05-11-2017,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995,Furnishings,Second Class,37130,Telescoping Adjustable Floor Lamp
335,CA-2015-137946,01-09-2015,04-09-2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038,Binders,Second Class,90045,Storex Dura Pro Binders
336,CA-2015-137946,01-09-2015,04-09-2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944,Copiers,Second Class,90045,Hewlett Packard Laserjet 3310 Copier
337,CA-2015-137946,01-09-2015,04-09-2015,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,0.2,4.49,Binders,Second Class,90045,Avery Non-Stick Binders
347,CA-2017-134306,08-07-2017,12-07-2017,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996,Art,Standard Class,1852,"Binney & Smith Inktank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
348,CA-2017-134306,08-07-2017,12-07-2017,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0,11.5432,Paper,Standard Class,1852,Easy-Staple Paper
349,CA-2017-134306,08-07-2017,12-07-2017,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0,4.1472,Art,Standard Class,1852,"Bic Brite Liner Highlighters, Chisel Tip"
350,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086,Accessories,First Class,10009,Sabrent 4-Port Usb 2.0 Hub
351,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432,Paper,First Class,10009,Xerox 1881
352,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668,Binders,First Class,10009,Acco Hanging Data Binders
353,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0,23.0864,Paper,First Class,10009,Xerox 1881
354,CA-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2,1415.4296,Binders,First Class,10009,Gbc Docubind P400 Electric Binding System
360,CA-2017-155698,08-03-2017,11-03-2017,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,168.4384,Appliances,First Class,31907,Belkin 8 Outlet Surgemaster Ii Gold Surge Protector With Phone Protection
361,CA-2017-155698,08-03-2017,11-03-2017,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936,Labels,First Class,31907,"Avery Address/Shipping Labels For Typewriters, 4"" X 2"""
387,CA-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638,Machines,Standard Class,19140,Lexmark Marknet N8150 Wireless Print Server
388,CA-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,1,0.2,0.777,Furnishings,Standard Class,19140,3M Hangers With Command Adhesive
394,US-2014-134971,07-06-2014,10-06-2014,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623,Binders,Second Class,61604,Wilson Jones Century Plastic Molded Ring Binders
399,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952,Storage,Second Class,77036,Super Decoflex Portable Personal File
400,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528,Bookcases,Second Class,77036,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
401,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784,Storage,Second Class,77036,"Contico 72""H Heavy-Duty Storage System"
402,CA-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7198,Accessories,Second Class,77036,Sony 64Gb Class 10 Micro Sdhc R40 Memory Card
406,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895,Accessories,Standard Class,94110,Sony 64Gb Class 10 Micro Sdhc R40 Memory Card
407,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,Copiers,Standard Class,94110,Sharp Al-1530Cs Digital Copier
408,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0,13.3035,Paper,Standard Class,94110,"Wirebound Message Book, 4 Per Page"
409,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527,Tables,Standard Class,94110,"Bevis Round Conference Table Top, X-Base"
410,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0,4.6464,Paper,Standard Class,94110,"Wirebound Service Call Books, 5 1/2"" X 4"""
411,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.35,9,0,13.608,Labels,Standard Class,94110,Self-Adhesive Removable Labels
412,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,1,0,27.4302,Paper,Standard Class,94110,Xerox 1908
413,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.4548,Bookcases,Standard Class,94110,O'Sullivan 4-Shelf Bookcase In Odessa Pine
414,CA-2017-117457,08-12-2017,12-12-2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.568,2,0.2,-18.4548,Chairs,Standard Class,94110,Novimex High-Tech Fabric Mesh Task Chair
415,CA-2017-142636,03-11-2017,07-11-2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,7,0,65.7342,Paper,Standard Class,98105,Xerox 191
416,CA-2017-142636,03-11-2017,07-11-2017,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744,Chairs,Standard Class,98105,Global Deluxe Office Fabric Chairs
419,CA-2017-154816,06-11-2017,10-11-2017,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,1,0,2.8322,Paper,Standard Class,40475,Xerox 1987
420,CA-2017-110478,04-03-2017,09-03-2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0,2.7028,Art,Standard Class,90045,American Pencil
421,CA-2017-110478,04-03-2017,09-03-2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0,7.015,Envelopes,Standard Class,90045,"White Envelopes, White Envelopes With Clear Poly Window"
429,CA-2017-152275,01-10-2017,08-10-2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004,Art,Standard Class,78207,Design Ebony Sketching Pencil
434,CA-2016-127369,06-06-2016,07-06-2016,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.147,Storage,First Class,1852,Letter Size Cart
441,CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0,3.666,Furnishings,Second Class,48227,Aluminum Document Frame
442,CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0,23.3928,Storage,Second Class,48227,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
443,CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755,Storage,Second Class,48227,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
444,CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256,Paper,Second Class,48227,"Xerox Color Copier Paper, 11"" X 17"", Ream"
445,CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0,29.1528,Chairs,Second Class,48227,Office Star - Ergonomically Designed Knee Chair
446,CA-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0,10.584,Labels,Second Class,48227,Avery 520
448,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,Art,Second Class,13021,Newell 345
449,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0,9.7164,Storage,Second Class,13021,Fellowes Bankers Box Recycled Super Stor/Drawer
450,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,0,71.2476,Art,Second Class,13021,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
451,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0,7.9248,Art,Second Class,13021,50 Colored Long Pencils
452,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3,0,2.8536,Art,Second Class,13021,Newell 342
453,CA-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,0,9.1312,Phones,Second Class,13021,Belkin Grip Candy Sheer Case / Cover For Iphone 5 And 5S
472,CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092,Storage,Second Class,94110,Safco Boltless Steel Shelving
473,CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784,Bookcases,Second Class,94110,"Sauder Mission Library With Doors, Fruitwood Finish"
474,CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,Phones,Second Class,94110,Samsung Galaxy Note 3
475,CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,Storage,Second Class,94110,"Decoflex Hanging Personal Folder File, Blue"
476,CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0,28.819,Paper,Second Class,94110,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
477,CA-2014-144666,09-11-2014,11-11-2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0,45.528,Paper,Second Class,94110,Xerox 1912
482,CA-2014-134677,06-10-2014,10-10-2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Technology,Accessories,ImationÂ USB 2.0 SwivelÂ Flash DriveÂ USBÂ flash driveÂ - 4 GB - Pink,9.09,3,0,1.9089,Accessories,Standard Class,92024,ImationÂ Usb 2.0 SwivelÂ Flash DriveÂ UsbÂ Flash DriveÂ - 4 Gb - Pink
529,US-2015-138303,03-09-2015,07-09-2015,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672,Storage,Standard Class,19134,Eldon Gobal File Keepers
